Country/Region,Lat,Long,Date,Confirmed,Deaths,Recovered
United States,35.5653,-96.9289,2/19/2020,0,0,0
United States,40.15,-111.8624,2/19/2020,0,0,0
Burkina Faso,12.2383,-1.5616,2/19/2020,0,0,0
Holy See,41.9029,12.4534,2/19/2020,0,0,0
Mongolia,46.8625,103.8467,2/19/2020,0,0,0
Panama,8.538,-80.7821,2/19/2020,0,0,0
United States,38.5266,-96.7265,2/19/2020,0,0,0
United States,31.1695,-91.8678,2/19/2020,0,0,0
United States,38.4561,-92.2884,2/19/2020,0,0,0
United States,44.0459,-72.7107,2/19/2020,0,0,0
United States,61.3707,-152.4044,2/19/2020,0,0,0
United States,34.9697,-92.3731,2/19/2020,0,0,0
United States,39.3185,-75.5071,2/19/2020,0,0,0
United States,44.2405,-114.4788,2/19/2020,0,0,0
United States,44.6939,-69.3819,2/19/2020,0,0,0
United States,43.3266,-84.5361,2/19/2020,0,0,0
United States,32.7416,-89.6787,2/19/2020,0,0,0
United States,46.9219,-110.4544,2/19/2020,0,0,0
United States,34.8405,-106.2485,2/19/2020,0,0,0
United States,47.5289,-99.78399999999999,2/19/2020,0,0,0
United States,44.2998,-99.4388,2/19/2020,0,0,0
United States,38.4912,-80.9545,2/19/2020,0,0,0
United States,42.756,-107.3025,2/19/2020,0,0,0
China,30.9756,112.2707,2/19/2020,62031,2029,10337
Iran,32.0,53.0,2/19/2020,2,2,0
Korea South,36.0,128.0,2/19/2020,31,0,12
France,46.2276,2.2137,2/19/2020,12,1,4
China,23.3417,113.4244,2/19/2020,1331,5,606
China,33.882,113.61399999999999,2/19/2020,1262,19,573
China,29.1832,120.0934,2/19/2020,1174,0,604
China,27.6104,111.7088,2/19/2020,1008,4,561
China,31.8257,117.2264,2/19/2020,986,6,413
China,27.614,115.7221,2/19/2020,934,1,362
China,36.3427,118.1498,2/19/2020,544,3,231
Cruise Ship,35.4437,139.638,2/19/2020,621,0,1
China,32.9711,119.455,2/19/2020,631,0,318
China,30.0572,107.874,2/19/2020,560,5,274
China,30.6171,102.7103,2/19/2020,514,3,188
China,47.861999999999995,127.7615,2/19/2020,470,12,120
Denmark,56.2639,9.5018,2/19/2020,0,0,0
China,40.1824,116.4142,2/19/2020,393,4,145
China,31.201999999999998,121.4491,2/19/2020,333,2,186
China,39.549,116.1306,2/19/2020,306,4,152
China,26.0789,117.9874,2/19/2020,293,0,112
China,23.8298,108.7881,2/19/2020,244,2,86
China,35.1917,108.8701,2/19/2020,242,0,102
China,24.974,101.48700000000001,2/19/2020,172,1,60
China,19.1959,109.7453,2/19/2020,168,4,84
China,26.8154,106.8748,2/19/2020,146,2,70
China,39.3054,117.323,2/19/2020,130,3,54
China,37.5777,112.2922,2/19/2020,131,0,68
China,37.8099,101.0583,2/19/2020,91,2,65
China,22.3,114.2,2/19/2020,63,2,5
China,41.2956,122.6085,2/19/2020,121,1,55
China,43.6661,126.1923,2/19/2020,90,1,37
Czechia,49.8175,15.472999999999999,2/19/2020,0,0,0
China,41.1129,85.2401,2/19/2020,76,1,20
China,44.0935,113.9448,2/19/2020,75,0,10
China,37.2692,106.1655,2/19/2020,71,0,42
Taiwan*,23.7,121.0,2/19/2020,23,1,2
Vietnam,16.0,108.0,2/19/2020,16,0,7
Russia,60.0,90.0,2/19/2020,2,0,2
China,35.7452,95.9956,2/19/2020,18,0,16
China,22.1667,113.55,2/19/2020,10,0,5
Moldova,47.4116,28.3699,2/19/2020,0,0,0
Bolivia,-16.2902,-63.5887,2/19/2020,0,0,0
Denmark,61.8926,-6.9118,2/19/2020,0,0,0
France,18.0708,-63.0501,2/19/2020,0,0,0
Honduras,15.2,-86.2419,2/19/2020,0,0,0
United Kingdom,49.3723,-2.3644,2/19/2020,0,0,0
Canada,46.5653,-66.4619,2/19/2020,0,0,0
China,31.6927,88.0924,2/19/2020,1,0,1
Congo (Kinshasa),-4.0383,21.7587,2/19/2020,0,0,0
Cote d'Ivoire,7.54,-5.5471,2/19/2020,0,0,0
France,17.9,-62.8333,2/19/2020,0,0,0
Jamaica,18.1096,-77.2975,2/19/2020,0,0,0
Reunion,-21.1151,55.5364,2/19/2020,0,0,0
Turkey,38.9637,35.2433,2/19/2020,0,0,0
United Kingdom,36.1408,-5.3536,2/19/2020,0,0,0
Cuba,22.0,-80.0,2/19/2020,0,0,0
Guyana,5.0,-58.75,2/19/2020,0,0,0
Australia,-35.4735,149.0124,2/19/2020,0,0,0
United Kingdom,55.3781,-3.4360000000000004,2/19/2020,9,0,8
Kazakhstan,48.0196,66.9237,2/19/2020,0,0,0
France,-17.6797,149.4068,2/19/2020,0,0,0
Cayman Islands,19.3133,-81.2546,2/19/2020,0,0,0
Guadeloupe,16.265,-61.551,2/19/2020,0,0,0
Canada,53.7609,-98.8139,2/19/2020,0,0,0
Canada,52.9399,-106.4509,2/19/2020,0,0,0
Ethiopia,9.145,40.4897,2/19/2020,0,0,0
Sudan,12.8628,30.2176,2/19/2020,0,0,0
Guinea,9.9456,-9.6966,2/19/2020,0,0,0
Aruba,12.5211,-69.9683,2/19/2020,0,0,0
Canada,37.6489,-122.6655,2/19/2020,0,0,0
Kenya,-0.0236,37.9062,2/19/2020,0,0,0
Antigua and Barbuda,17.0608,-61.7964,2/19/2020,0,0,0
United States,32.3182,-86.9023,2/19/2020,0,0,0
Thailand,15.0,101.0,2/20/2020,35,0,15
Japan,36.0,138.0,2/20/2020,94,1,18
Singapore,1.2833,103.8333,2/20/2020,84,0,34
Nepal,28.1667,84.25,2/20/2020,1,0,1
Malaysia,2.5,112.5,2/20/2020,22,0,15
Canada,49.2827,-123.1207,2/20/2020,5,0,0
Australia,-33.8688,151.2093,2/20/2020,4,0,4
Australia,-37.8136,144.9631,2/20/2020,4,0,4
Australia,-28.0167,153.4,2/20/2020,5,0,0
Cambodia,11.55,104.9167,2/20/2020,1,0,1
Sri Lanka,7.0,81.0,2/20/2020,1,0,1
Germany,51.0,9.0,2/20/2020,16,0,12
Finland,64.0,26.0,2/20/2020,1,0,1
United Arab Emirates,24.0,54.0,2/20/2020,9,0,4
Philippines,13.0,122.0,2/20/2020,3,1,1
India,21.0,78.0,2/20/2020,3,0,3
Italy,43.0,12.0,2/20/2020,3,0,0
Sweden,63.0,16.0,2/20/2020,1,0,0
Spain,40.0,-4.0,2/20/2020,2,0,2
Australia,-34.9285,138.6007,2/20/2020,2,0,2
Belgium,50.8333,4.0,2/20/2020,1,0,1
Egypt,26.0,30.0,2/20/2020,1,0,0
Australia,35.4437,139.638,2/20/2020,0,0,0
Lebanon,33.8547,35.8623,2/20/2020,0,0,0
Iraq,33.0,44.0,2/20/2020,0,0,0
Oman,21.0,57.0,2/20/2020,0,0,0
Afghanistan,33.0,65.0,2/20/2020,0,0,0
Bahrain,26.0275,50.55,2/20/2020,0,0,0
Kuwait,29.5,47.75,2/20/2020,0,0,0
Algeria,28.0339,1.6596,2/20/2020,0,0,0
Croatia,45.1,15.2,2/20/2020,0,0,0
Switzerland,46.8182,8.2275,2/20/2020,0,0,0
Austria,47.5162,14.5501,2/20/2020,0,0,0
Israel,31.0,35.0,2/20/2020,0,0,0
Pakistan,30.3753,69.3451,2/20/2020,0,0,0
Brazil,-14.235,-51.9253,2/20/2020,0,0,0
Georgia,42.3154,43.3569,2/20/2020,0,0,0
Greece,39.0742,21.8243,2/20/2020,0,0,0
North Macedonia,41.6086,21.7453,2/20/2020,0,0,0
Norway,60.472,8.4689,2/20/2020,0,0,0
Romania,45.9432,24.9668,2/20/2020,0,0,0
Estonia,58.5953,25.0136,2/20/2020,0,0,0
Netherlands,52.1326,5.2913,2/20/2020,0,0,0
San Marino,43.9424,12.4578,2/20/2020,0,0,0
Belarus,53.7098,27.9534,2/20/2020,0,0,0
Iceland,64.9631,-19.0208,2/20/2020,0,0,0
Lithuania,55.1694,23.8813,2/20/2020,0,0,0
Mexico,23.6345,-102.5528,2/20/2020,0,0,0
New Zealand,-40.9006,174.886,2/20/2020,0,0,0
Nigeria,9.082,8.6753,2/20/2020,0,0,0
Australia,-31.9505,115.8605,2/20/2020,0,0,0
Ireland,53.1424,-7.6921,2/20/2020,0,0,0
Luxembourg,49.8153,6.1296,2/20/2020,0,0,0
Monaco,43.7333,7.4167,2/20/2020,0,0,0
Qatar,25.3548,51.1839,2/20/2020,0,0,0
Ecuador,-1.8312,-78.1834,2/20/2020,0,0,0
Azerbaijan,40.1431,47.5769,2/20/2020,0,0,0
Armenia,40.0691,45.0382,2/20/2020,0,0,0
Dominican Republic,18.7357,-70.1627,2/20/2020,0,0,0
Indonesia,-0.7893,113.9213,2/20/2020,0,0,0
Portugal,39.3999,-8.2245,2/20/2020,0,0,0
Andorra,42.5063,1.5218,2/20/2020,0,0,0
Australia,-41.4545,145.9707,2/20/2020,0,0,0
Latvia,56.8796,24.6032,2/20/2020,0,0,0
Morocco,31.7917,-7.0926,2/20/2020,0,0,0
